tahun,provinsi,kabupaten_kota,kecamatan,kode_prov,kode_kabkota,kode_kec,jenjang,jumlah_satuan_pendidikan,date_pull,jumlah_laki,jumlah_perempuan,jumlah_alergi,jumlah_fobia,jumlah_intoleransi,jumlah_penerima_manfaat,jumlah_kondisi_khusus,jumlah_satpen_negeri,jumlah_satpen_swasta
2026,Prov. Aceh,Kab. Aceh Tengah,Kec. Bebesen,60000,60500,60505,SMK,1,2026-06-17 10:05:36,0,0,0,0,0,0,0,0,1
2026,Prov. Aceh,Kab. Aceh Tengah,Kec. Bebesen,60000,60500,60505,SMP,1,2026-06-17 10:05:36,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Tengah,Kec. Bies,60000,60500,60527,SMA,1,2026-06-17 10:05:36,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Tengah,Kec. Kebayakan,60000,60500,60522,SD,8,2026-06-17 10:05:36,0,0,0,0,0,0,0,8,0
2026,Prov. Aceh,Kab. Aceh Tengah,Kec. Kebayakan,60000,60500,60522,SLB,1,2026-06-17 10:05:36,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Tengah,Kec. Kebayakan,60000,60500,60522,SMA,3,2026-06-17 10:05:36,0,0,0,0,0,0,0,2,1
2026,Prov. Aceh,Kab. Aceh Tengah,Kec. Pegasing,60000,60500,60504,SLB,1,2026-06-17 10:05:36,84,60,0,0,0,144,0,1,0
2026,Prov. Aceh,Kab. Aceh Tengah,Kec. Pegasing,60000,60500,60504,SMA,2,2026-06-17 10:05:36,0,0,0,0,0,0,0,1,1
2026,Prov. Aceh,Kab. Aceh Tengah,Kec. Silih Nara,60000,60500,60506,SLB,1,2026-06-17 10:05:36,66,48,0,0,0,114,0,1,0
2026,Prov. Aceh,Kab. Aceh Tengah,Kec. Silih Nara,60000,60500,60506,SMA,1,2026-06-17 10:05:36,260,226,0,0,0,486,0,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Birem Bayeun,60000,60400,60409,SD,1,2026-06-17 10:05:38,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Birem Bayeun,60000,60400,60409,SMA,2,2026-06-17 10:05:38,486,612,3,0,0,1098,3,2,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Darul Aman,60000,60400,60414,SMA,1,2026-06-17 10:05:38,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Darul Aman,60000,60400,60414,SMK,1,2026-06-17 10:05:38,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Idi Rayeuk,60000,60400,60413,SMA,1,2026-06-17 10:05:38,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Idi Rayeuk,60000,60400,60413,SMK,1,2026-06-17 10:05:38,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Julok,60000,60400,60416,PAUD,1,2026-06-17 10:05:39,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Julok,60000,60400,60416,SMA,1,2026-06-17 10:05:39,442,628,2,0,1,1070,3,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Julok,60000,60400,60416,SMK,1,2026-06-17 10:05:39,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Madat,60000,60400,60426,SMA,1,2026-06-17 10:05:39,144,172,0,0,0,316,0,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Nurussalam,60000,60400,60415,SMK,1,2026-06-17 10:05:39,100,90,0,0,0,190,0,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Pante Beudari,60000,60400,60417,SMK,1,2026-06-17 10:05:39,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Peudawa,60000,60400,60424,SMA,1,2026-06-17 10:05:39,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Peureulak,60000,60400,60411,SD,4,2026-06-17 10:05:39,0,0,0,0,0,0,0,4,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Peureulak,60000,60400,60411,SMA,1,2026-06-17 10:05:39,570,998,0,0,0,1568,0,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Peureulak,60000,60400,60411,SMK,2,2026-06-17 10:05:39,0,0,0,0,0,0,0,2,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Peureulak Barat,60000,60400,60421,SMA,1,2026-06-17 10:05:39,80,102,0,0,0,182,0,0,1
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Peureulak Barat,60000,60400,60421,SMK,2,2026-06-17 10:05:39,66,116,0,0,0,182,0,1,1
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Peureulak Timur,60000,60400,60420,SMK,1,2026-06-17 10:05:39,188,404,6,0,0,592,6,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Ranto Peureulak,60000,60400,60412,PAUD,1,2026-06-17 10:05:39,26,32,0,0,0,58,0,0,1
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Simpang Ulim,60000,60400,60418,PAUD,2,2026-06-17 10:05:39,0,0,0,0,0,0,0,0,2
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Simpang Ulim,60000,60400,60418,SMA,1,2026-06-17 10:05:39,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Sungai Raya,60000,60400,60419,SMA,1,2026-06-17 10:05:39,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Timur,Kec. Sungai Raya,60000,60400,60419,SMK,1,2026-06-17 10:05:39,0,0,0,0,0,0,0,0,1
2026,Prov. Aceh,Kab. Aceh Utara,Kec. Banda Baro,60000,60300,60329,SD,1,2026-06-17 10:05:39,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Utara,Kec. Banda Baro,60000,60300,60329,SMA,1,2026-06-17 10:05:39,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Utara,Kec. Lhoksukon,60000,60300,60323,SMA,2,2026-06-17 10:05:40,584,1108,0,0,0,1692,0,2,0
2026,Prov. Aceh,Kab. Aceh Utara,Kec. Lhoksukon,60000,60300,60323,SMK,1,2026-06-17 10:05:40,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Utara,Kec. Matangkuli,60000,60300,60306,SMA,1,2026-06-17 10:05:40,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Utara,Kec. Meurah Mulia,60000,60300,60305,SMA,1,2026-06-17 10:05:40,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Utara,Kec. Seunuddon,60000,60300,60309,SD,4,2026-06-17 10:05:40,0,0,0,0,0,0,0,4,0
2026,Prov. Aceh,Kab. Aceh Utara,Kec. Tanah Jambo Aye,60000,60300,60308,SD,5,2026-06-17 10:05:40,0,0,0,0,0,0,0,5,0
2026,Prov. Aceh,Kab. Aceh Utara,Kec. Tanah Jambo Aye,60000,60300,60308,SMA,3,2026-06-17 10:05:40,196,310,17,0,0,506,17,3,0
2026,Prov. Aceh,Kab. Aceh Utara,Kec. Tanah Jambo Aye,60000,60300,60308,SMP,1,2026-06-17 10:05:40,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Utara,Kec. Tanah Luas,60000,60300,60312,PAUD,1,2026-06-17 10:05:40,0,0,0,0,0,0,0,0,1
2026,Prov. Aceh,Kab. Pidie,Kec. Delima,60000,60200,60215,SMA,1,2026-06-17 10:05:42,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Pidie,Kec. Glumpang Tiga,60000,60200,60207,SMA,1,2026-06-17 10:05:42,256,324,0,0,0,580,0,1,0
2026,Prov. Aceh,Kab. Pidie,Kec. Grong-Grong,60000,60200,60227,SMA,1,2026-06-17 10:05:42,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Pidie,Kec. Kembang Tanjung,60000,60200,60218,SMA,1,2026-06-17 10:05:42,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Pidie,Kec. Kota Sigli,60000,60200,60220,SMK,1,2026-06-17 10:05:42,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Pidie,Kec. Mutiara Timur,60000,60200,60228,SMA,1,2026-06-17 10:05:42,610,1278,0,0,0,1888,0,1,0
2026,Prov. Aceh,Kab. Pidie,Kec. Peukan Baro,60000,60200,60217,SMA,1,2026-06-17 10:05:42,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Pidie,Kec. Pidie,60000,60200,60221,SMA,2,2026-06-17 10:05:42,284,332,1,1,0,616,2,2,0
2026,Prov. Aceh,Kab. Pidie,Kec. Sakti,60000,60200,60212,SMA,1,2026-06-17 10:05:42,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Pidie,Kec. Sakti,60000,60200,60212,SMK,1,2026-06-17 10:05:42,0,0,0,0,0,0,0,0,1
2026,Prov. Aceh,Kab. Aceh Besar,Kec. Ingin Jaya,60000,60100,60109,SMA,1,2026-06-17 10:05:34,460,358,0,0,0,818,0,1,0
2026,Prov. Aceh,Kab. Aceh Besar,Kec. Mesjid Raya,60000,60100,60105,SMK,1,2026-06-17 10:05:34,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Besar,Kec. Suka Makmur,60000,60100,60110,SMA,1,2026-06-17 10:05:34,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Timur,Kota Batu,Kec. Batu,50000,56800,56801,PAUD,5,2026-06-17 10:10:06,92,98,4,0,0,190,4,0,5
2026,Prov. Jawa Timur,Kota Batu,Kec. Batu,50000,56800,56801,SMA,4,2026-06-17 10:10:06,1150,1750,16,1,0,2900,17,1,3
2026,Prov. Jawa Timur,Kota Batu,Kec. Batu,50000,56800,56801,SMK,4,2026-06-17 10:10:06,3746,1966,2,0,0,5712,2,2,2
2026,Prov. Jawa Timur,Kota Batu,Kec. Bumiaji,50000,56800,56803,PAUD,7,2026-06-17 10:10:06,0,0,0,0,0,0,0,1,6
2026,Prov. Jawa Timur,Kota Batu,Kec. Bumiaji,50000,56800,56803,SLB,1,2026-06-17 10:10:06,142,100,0,0,1,242,1,1,0
2026,Prov. Jawa Timur,Kota Batu,Kec. Bumiaji,50000,56800,56803,SMA,1,2026-06-17 10:10:06,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Timur,Kota Batu,Kec. Bumiaji,50000,56800,56803,SMK,1,2026-06-17 10:10:06,26,318,0,0,0,344,0,0,1
2026,Prov. Jawa Timur,Kota Batu,Kec. Junrejo,50000,56800,56802,PAUD,1,2026-06-17 10:10:07,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Timur,Kota Batu,Kec. Junrejo,50000,56800,56802,SMA,1,2026-06-17 10:10:07,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Timur,Kota Batu,Kec. Junrejo,50000,56800,56802,SMK,3,2026-06-17 10:10:07,92,280,86,0,0,372,86,0,3
2026,Prov. Jawa Timur,Kota Probolinggo,Kec. Kanigaran,50000,56700,56705,SMP,1,2026-06-17 10:10:12,540,568,5,0,0,1108,5,1,0
2026,Prov. Jawa Timur,Kota Pasuruan,Kec. Purworejo,50000,56600,56602,PAUD,2,2026-06-17 10:10:12,0,0,0,0,0,0,0,0,2
2026,Prov. Jawa Timur,Kota Pasuruan,Kec. Purworejo,50000,56600,56602,SD,3,2026-06-17 10:10:12,0,0,0,0,0,0,0,3,0
2026,Prov. Jawa Timur,Kota Blitar,Kec. Kepanjenkidul,50000,56500,56502,PAUD,4,2026-06-17 10:10:07,322,300,6,0,0,622,6,3,1
2026,Prov. Jawa Timur,Kota Blitar,Kec. Kepanjenkidul,50000,56500,56502,SMA,2,2026-06-17 10:10:07,0,0,0,0,0,0,0,1,1
2026,Prov. Jawa Timur,Kota Blitar,Kec. Kepanjenkidul,50000,56500,56502,SMK,1,2026-06-17 10:10:07,1032,164,0,0,0,1196,0,0,1
2026,Prov. Jawa Timur,Kota Blitar,Kec. Kepanjenkidul,50000,56500,56502,SMP,1,2026-06-17 10:10:07,0,510,0,0,0,510,0,0,1
2026,Prov. Jawa Timur,Kota Blitar,Kec. Sananwetan,50000,56500,56503,PAUD,3,2026-06-17 10:10:07,156,152,1,0,0,308,1,2,1
2026,Prov. Jawa Timur,Kota Blitar,Kec. Sananwetan,50000,56500,56503,SMK,1,2026-06-17 10:10:07,830,3286,5,5,5,4116,15,1,0
2026,Prov. Jawa Timur,Kota Blitar,Kec. Sukorejo,50000,56500,56501,PAUD,7,2026-06-17 10:10:07,380,268,2,0,1,648,3,2,5
2026,Prov. Jawa Timur,Kota Blitar,Kec. Sukorejo,50000,56500,56501,SD,1,2026-06-17 10:10:07,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Timur,Kota Mojokerto,Kec. Kranggan,50000,56400,56403,SD,10,2026-06-17 10:10:11,1768,1724,99,77,163,3492,339,10,0
2026,Prov. Jawa Timur,Kota Mojokerto,Kec. Magersari,50000,56400,56402,SD,6,2026-06-17 10:10:12,866,776,30,0,0,1642,30,6,0
2026,Prov. Jawa Timur,Kota Mojokerto,Kec. Prajurit Kulon,50000,56400,56401,SD,3,2026-06-17 10:10:12,546,512,0,0,0,1058,0,3,0
2026,Prov. Jawa Timur,Kota Mojokerto,Kec. Prajurit Kulon,50000,56400,56401,SMK,1,2026-06-17 10:10:12,806,1686,0,0,0,2492,0,1,0
2026,Prov. Jawa Timur,Kota Kediri,Kec. Kota Kediri,50000,56300,56302,PAUD,25,2026-06-17 10:10:07,918,884,11,1,0,1802,12,0,25
2026,Prov. Jawa Timur,Kota Kediri,Kec. Kota Kediri,50000,56300,56302,SD,9,2026-06-17 10:10:08,298,254,1,0,2,552,3,9,0
2026,Prov. Jawa Timur,Kota Kediri,Kec. Kota Kediri,50000,56300,56302,SMP,2,2026-06-17 10:10:08,380,390,33,0,0,770,33,1,1
2026,Prov. Jawa Timur,Kota Kediri,Kec. Mojoroto,50000,56300,56301,PAUD,31,2026-06-17 10:10:08,964,928,98,81,4,1892,183,1,30
2026,Prov. Jawa Timur,Kota Kediri,Kec. Mojoroto,50000,56300,56301,SD,6,2026-06-17 10:10:08,522,426,5,0,0,948,5,5,1
2026,Prov. Jawa Timur,Kota Kediri,Kec. Mojoroto,50000,56300,56301,SMA,2,2026-06-17 10:10:08,1238,1410,0,0,0,2648,0,1,1
2026,Prov. Jawa Timur,Kota Kediri,Kec. Mojoroto,50000,56300,56301,SMK,1,2026-06-17 10:10:08,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Timur,Kota Kediri,Kec. Mojoroto,50000,56300,56301,SMP,2,2026-06-17 10:10:08,22,16,0,0,0,38,0,0,2
2026,Prov. Jawa Timur,Kota Kediri,Kec. Pesantren,50000,56300,56303,PAUD,30,2026-06-17 10:10:08,1782,1614,9,0,1,3396,10,0,30
2026,Prov. Jawa Timur,Kota Kediri,Kec. Pesantren,50000,56300,56303,SD,13,2026-06-17 10:10:08,1220,1244,11,2,0,2464,13,11,2
2026,Prov. Jawa Timur,Kota Kediri,Kec. Pesantren,50000,56300,56303,SMP,1,2026-06-17 10:10:08,36,28,0,0,0,64,0,0,1
2026,Prov. Jawa Timur,Kota Madiun,Kec. Kartoharjo,50000,56200,56203,PAUD,80,2026-06-17 10:10:08,2490,2866,126,2,1,5356,129,0,80
2026,Prov. Jawa Timur,Kota Madiun,Kec. Kartoharjo,50000,56200,56203,SD,21,2026-06-17 10:10:09,2554,2688,80,1,7,5242,88,16,5
2026,Prov. Jawa Timur,Kota Madiun,Kec. Kartoharjo,50000,56200,56203,SLB,1,2026-06-17 10:10:09,42,12,1,0,0,54,1,0,1
2026,Prov. Jawa Timur,Kota Madiun,Kec. Kartoharjo,50000,56200,56203,SMA,2,2026-06-17 10:10:09,28,20,0,0,0,48,0,0,2
2026,Prov. Jawa Timur,Kota Madiun,Kec. Kartoharjo,50000,56200,56203,SMK,4,2026-06-17 10:10:09,302,156,0,0,0,458,0,0,4
2026,Prov. Jawa Timur,Kota Madiun,Kec. Kartoharjo,50000,56200,56203,SMP,2,2026-06-17 10:10:09,596,452,64,0,0,1048,64,1,1
2026,Prov. Jawa Timur,Kota Madiun,Kec. Manguharjo,50000,56200,56201,PAUD,36,2026-06-17 10:10:09,1372,1236,23,2,34,2608,59,0,36
2026,Prov. Jawa Timur,Kota Madiun,Kec. Manguharjo,50000,56200,56201,SD,14,2026-06-17 10:10:09,2650,2544,27,3,0,5194,30,11,3
2026,Prov. Jawa Timur,Kota Madiun,Kec. Manguharjo,50000,56200,56201,SMA,2,2026-06-17 10:10:09,1020,1396,11,0,0,2416,11,1,1
2026,Prov. Jawa Timur,Kota Madiun,Kec. Manguharjo,50000,56200,56201,SMK,4,2026-06-17 10:10:09,1836,848,0,0,0,2684,0,1,3
2026,Prov. Jawa Timur,Kota Madiun,Kec. Manguharjo,50000,56200,56201,SMP,4,2026-06-17 10:10:09,2098,1892,412,342,0,3990,754,3,1
2026,Prov. Jawa Timur,Kota Madiun,Kec. Taman,50000,56200,56202,PAUD,37,2026-06-17 10:10:09,1100,908,76,56,0,2008,132,1,36
2026,Prov. Jawa Timur,Kota Madiun,Kec. Taman,50000,56200,56202,SD,21,2026-06-17 10:10:09,4224,3982,163,3,1,8206,167,15,6
2026,Prov. Jawa Timur,Kota Madiun,Kec. Taman,50000,56200,56202,SLB,1,2026-06-17 10:10:09,46,18,0,0,0,64,0,0,1
2026,Prov. Jawa Timur,Kota Madiun,Kec. Taman,50000,56200,56202,SMA,2,2026-06-17 10:10:09,1580,2236,0,0,0,3816,0,2,0
2026,Prov. Jawa Timur,Kota Madiun,Kec. Taman,50000,56200,56202,SMK,8,2026-06-17 10:10:09,1274,5148,0,0,0,6422,0,2,6
2026,Prov. Jawa Timur,Kota Madiun,Kec. Taman,50000,56200,56202,SMP,3,2026-06-17 10:10:09,1456,1380,0,0,0,2836,0,3,0
2026,Prov. Jawa Timur,Kota Malang,Kec. Blimbing,50000,56100,56104,PAUD,25,2026-06-17 10:10:10,1200,1002,42,2,67,2202,111,1,24
2026,Prov. Jawa Timur,Kota Malang,Kec. Blimbing,50000,56100,56104,SD,4,2026-06-17 10:10:10,282,260,8,1,2,542,11,4,0
2026,Prov. Jawa Timur,Kota Malang,Kec. Blimbing,50000,56100,56104,SLB,2,2026-06-17 10:10:10,82,30,5,0,0,112,5,0,2
2026,Prov. Jawa Timur,Kota Malang,Kec. Blimbing,50000,56100,56104,SMK,5,2026-06-17 10:10:10,2314,1652,16,4,12,3966,32,1,4
2026,Prov. Jawa Timur,Kota Malang,Kec. Blimbing,50000,56100,56104,SMP,3,2026-06-17 10:10:10,140,80,1,1,1,220,3,0,3
2026,Prov. Jawa Timur,Kota Malang,Kec. Kedungkandang,50000,56100,56101,PAUD,43,2026-06-17 10:10:10,2058,2086,20,5,3,4144,28,1,42
2026,Prov. Jawa Timur,Kota Malang,Kec. Kedungkandang,50000,56100,56101,SD,3,2026-06-17 10:10:10,812,746,7,0,0,1558,7,3,0
2026,Prov. Jawa Timur,Kota Malang,Kec. Kedungkandang,50000,56100,56101,SMK,4,2026-06-17 10:10:10,4792,2184,5,0,0,6976,5,2,2
2026,Prov. Jawa Timur,Kota Malang,Kec. Kedungkandang,50000,56100,56101,SMP,4,2026-06-17 10:10:10,1464,1482,4,0,0,2946,4,2,2
2026,Prov. Jawa Timur,Kota Malang,Kec. Klojen,50000,56100,56103,PAUD,10,2026-06-17 10:10:10,472,392,12,0,0,864,12,0,10
2026,Prov. Jawa Timur,Kota Malang,Kec. Klojen,50000,56100,56103,SD,9,2026-06-17 10:10:10,320,336,46,16,0,656,62,6,3
2026,Prov. Jawa Timur,Kota Malang,Kec. Klojen,50000,56100,56103,SMA,6,2026-06-17 10:10:10,2298,3332,130,0,0,5630,130,2,4
2026,Prov. Jawa Timur,Kota Malang,Kec. Klojen,50000,56100,56103,SMK,2,2026-06-17 10:10:10,2318,530,0,0,0,2848,0,0,2
2026,Prov. Jawa Timur,Kota Malang,Kec. Klojen,50000,56100,56103,SMP,5,2026-06-17 10:10:11,1264,1386,2,0,1,2650,3,1,4
2026,Prov. Jawa Timur,Kota Malang,Kec. Lowokwaru,50000,56100,56105,PAUD,37,2026-06-17 10:10:11,1592,1588,55,10,16,3180,81,0,37
2026,Prov. Jawa Timur,Kota Malang,Kec. Lowokwaru,50000,56100,56105,PKBM,1,2026-06-17 10:10:11,222,216,116,93,209,438,418,0,1
2026,Prov. Jawa Timur,Kota Malang,Kec. Lowokwaru,50000,56100,56105,SD,20,2026-06-17 10:10:11,1880,1888,171,37,62,3768,270,17,3
2026,Prov. Jawa Timur,Kota Malang,Kec. Lowokwaru,50000,56100,56105,SLB,2,2026-06-17 10:10:11,146,46,9,5,6,192,20,0,2
2026,Prov. Jawa Timur,Kota Malang,Kec. Lowokwaru,50000,56100,56105,SMA,5,2026-06-17 10:10:11,1710,1494,0,0,2,3204,2,0,5
2026,Prov. Jawa Timur,Kota Malang,Kec. Lowokwaru,50000,56100,56105,SMK,3,2026-06-17 10:10:11,962,594,0,0,0,1556,0,1,2
2026,Prov. Jawa Timur,Kota Malang,Kec. Lowokwaru,50000,56100,56105,SMP,4,2026-06-17 10:10:11,1572,1778,60,0,0,3350,60,2,2
2026,Prov. Jawa Timur,Kota Malang,Kec. Sukun,50000,56100,56102,PAUD,22,2026-06-17 10:10:11,1754,1834,186,1,0,3588,187,5,17
2026,Prov. Jawa Timur,Kota Malang,Kec. Sukun,50000,56100,56102,SD,4,2026-06-17 10:10:11,126,106,3,2,1,232,6,3,1
2026,Prov. Jawa Timur,Kota Malang,Kec. Sukun,50000,56100,56102,SLB,1,2026-06-17 10:10:11,366,224,0,0,0,590,0,0,1
2026,Prov. Jawa Timur,Kota Malang,Kec. Sukun,50000,56100,56102,SMA,1,2026-06-17 10:10:11,106,62,0,0,0,168,0,0,1
2026,Prov. Jawa Timur,Kota Malang,Kec. Sukun,50000,56100,56102,SMK,2,2026-06-17 10:10:11,590,292,0,0,0,882,0,0,2
2026,Prov. Jawa Timur,Kota Malang,Kec. Sukun,50000,56100,56102,SMP,1,2026-06-17 10:10:11,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Benowo,50000,56000,56028,SD,1,2026-06-17 15:14:46,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Bulak,50000,56000,56029,PAUD,2,2026-06-17 15:14:47,0,0,0,0,0,0,0,0,2
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Bulak,50000,56000,56029,SD,2,2026-06-17 15:14:47,206,198,113,99,0,404,212,1,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Bulak,50000,56000,56029,SLB,1,2026-06-17 15:14:47,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Bulak,50000,56000,56029,SMA,1,2026-06-17 15:14:47,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Dukuh Pakis,50000,56000,56012,SD,2,2026-06-17 15:14:47,848,748,33,0,0,1596,33,2,0
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Gayungan,50000,56000,56003,PAUD,1,2026-06-17 15:14:47,22,24,0,0,0,46,0,0,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Gayungan,50000,56000,56003,SD,9,2026-06-17 15:14:47,1614,1538,39,3,0,3152,42,7,2
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Gubeng,50000,56000,56010,PAUD,1,2026-06-17 15:14:47,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Gubeng,50000,56000,56010,SD,3,2026-06-17 15:14:47,0,0,0,0,0,0,0,3,0
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Gubeng,50000,56000,56010,SMK,1,2026-06-17 15:14:47,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Gununganyar,50000,56000,56006,SMK,1,2026-06-17 15:14:47,236,186,0,0,0,422,0,0,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Karang Pilang,50000,56000,56001,SD,1,2026-06-17 15:14:48,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Krembangan,50000,56000,56026,SMP,1,2026-06-17 15:14:48,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Lakarsantri,50000,56000,56014,SD,1,2026-06-17 15:14:48,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Pakal,50000,56000,56030,SD,2,2026-06-17 15:14:48,432,436,218,218,0,868,436,2,0
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Rungkut,50000,56000,56007,PAUD,1,2026-06-17 15:14:48,44,38,0,0,0,82,0,0,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Rungkut,50000,56000,56007,SD,6,2026-06-17 15:14:48,1778,1458,70,0,0,3236,70,5,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Sukolilo,50000,56000,56008,SMP,1,2026-06-17 15:14:48,132,126,0,0,0,258,0,0,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Sukomanunggal,50000,56000,56016,SMP,1,2026-06-17 15:14:48,754,796,63,0,0,1550,63,1,0
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Tambaksari,50000,56000,56020,PAUD,1,2026-06-17 15:14:48,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Tambaksari,50000,56000,56020,SD,4,2026-06-17 15:14:48,1552,1698,20,0,2,3250,22,3,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Tambaksari,50000,56000,56020,SMA,1,2026-06-17 15:14:48,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Tambaksari,50000,56000,56020,SMP,1,2026-06-17 15:14:49,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Tandes,50000,56000,56015,PAUD,1,2026-06-17 15:14:49,44,34,0,0,0,78,0,0,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Tandes,50000,56000,56015,SD,3,2026-06-17 15:14:49,1438,1436,31,0,0,2874,31,3,0
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Tandes,50000,56000,56015,SMP,2,2026-06-17 15:14:49,94,62,0,2,0,156,2,0,2
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Wonocolo,50000,56000,56004,PAUD,1,2026-06-17 15:14:49,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Wonocolo,50000,56000,56004,SD,1,2026-06-17 15:14:49,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Timur,Kota Surabaya,Kec. Wonocolo,50000,56000,56004,SMP,1,2026-06-17 15:14:49,918,920,91,0,0,1838,91,1,0
2026,Prov. Jawa Timur,Kab. Bangkalan,Kec. Bangkalan,50000,52900,52911,SD,3,2026-06-17 10:09:08,290,264,0,0,0,554,0,3,0
2026,Prov. Jawa Timur,Kab. Bangkalan,Kec. Bangkalan,50000,52900,52911,SMA,2,2026-06-17 10:09:08,1032,1204,88,0,0,2236,88,2,0
